Turnout ID,Date/Time,Status,Throw Time,Text
6506,28.10.2024 16:18:56,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:18:57,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:18:57,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:18:57,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:18:57,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:18:57,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:18:57,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:18:57,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:18:57,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:18:58,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:18:58,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:18:58,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:18:58,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:18:58,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:18:58,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:18:58,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:18:58,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:18:59,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:18:59,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:18:59,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:18:59,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:18:59,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:18:59,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:18:59,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:18:59,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:00,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:00,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:00,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:00,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:00,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:00,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:00,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:00,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:01,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:01,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:01,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:01,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:01,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:01,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:01,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:01,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:02,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:02,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:02,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:02,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:02,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:02,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:02,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:02,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:03,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:03,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:03,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:03,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:04,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:04,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:04,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:04,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:05,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:05,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:05,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:05,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:05,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:05,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:05,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:05,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:06,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:06,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:06,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:06,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:07,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:07,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:07,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:07,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:08,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:08,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:08,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:08,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:08,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:08,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:08,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:08,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:09,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:09,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:09,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:09,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:10,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:10,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:10,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:10,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:11,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:11,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:11,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:11,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:12,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:12,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:12,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:12,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:13,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:13,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:13,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:13,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:15,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:15,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:15,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:15,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:16,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:16,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:16,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:16,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:17,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:17,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:17,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:17,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:18,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:18,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:18,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:18,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:19,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:19,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:19,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:19,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:19,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:19,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:19,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:19,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:20,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:20,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:20,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:20,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:21,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:21,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:21,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:21,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:21,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:21,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:21,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:21,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:22,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:22,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:22,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:22,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:23,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:23,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:23,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:23,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:23,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:23,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:23,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:23,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:24,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:24,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:24,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:24,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:24,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:24,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:24,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:24,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:25,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:25,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:25,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:25,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:25,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:25,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:25,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:25,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:26,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:26,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:26,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:26,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:27,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:27,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:27,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:27,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:28,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:28,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:28,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:29,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:29,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:29,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:29,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:30,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:30,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:30,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:30,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:30,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:30,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:30,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:31,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:31,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:31,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:31,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:32,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:32,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:32,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:32,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:33,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:33,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:33,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:33,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:34,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:34,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:34,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:34,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:35,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:35,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:35,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:35,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:36,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:36,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:36,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:37,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:37,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:37,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:38,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:38,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:38,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:38,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:39,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:39,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:39,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:39,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:39,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:39,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:40,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:40,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:40,Normal,0,"Not disturbed, Element available, Normal position"
6501,28.10.2024 16:19:41,Failed,0,"Disturbed, Element not available"
6505,28.10.2024 16:19:41,Normal,0,"Not disturbed, Element available, Normal position"
6500,28.10.2024 16:19:41,Normal,0,"Not disturbed, Element available, Normal position"
6506,28.10.2024 16:19:41,Normal,0,"Not disturbed, Element available, Normal position"
